user_id,date,sessions,pages_visited,time_spent,churn_flag
user_876,2025-12-12,2,3,477,0
user_79,2025-12-12,3,8,506,0
user_162,2025-12-12,2,6,576,0
user_351,2025-12-12,3,6,88,0
user_234,2025-12-12,0,4,326,0
user_603,2025-12-12,2,1,312,0
user_634,2025-12-12,2,4,319,0
user_904,2025-12-12,2,5,496,0
user_272,2025-12-12,0,1,214,1
user_83,2025-12-12,1,5,443,0
user_953,2025-12-12,1,7,297,0
user_970,2025-12-12,1,3,385,0
user_591,2025-12-12,0,7,510,0
user_119,2025-12-12,0,2,96,0
user_627,2025-12-12,0,8,42,0
user_165,2025-12-12,0,7,50,0
user_243,2025-12-12,0,7,369,0
user_563,2025-12-12,1,9,513,0
user_504,2025-12-12,1,8,312,0
user_178,2025-12-12,1,1,554,0
user_797,2025-12-12,0,9,393,0
user_959,2025-12-12,1,2,65,0
user_276,2025-12-12,0,2,189,0
user_710,2025-12-12,0,8,341,1
user_313,2025-12-12,1,2,159,0
user_311,2025-12-12,1,8,242,0
user_738,2025-12-12,0,2,349,0
user_813,2025-12-12,0,9,44,0
user_666,2025-12-12,3,3,439,0
user_786,2025-12-12,1,5,234,0
user_611,2025-12-12,1,5,421,0
user_818,2025-12-12,0,3,443,0
user_121,2025-12-12,1,9,419,0
user_664,2025-12-12,1,6,116,0
user_61,2025-12-12,2,2,480,0
user_44,2025-12-12,0,1,462,0
user_129,2025-12-12,1,4,114,0
user_458,2025-12-12,1,9,486,0
user_704,2025-12-12,0,8,233,0
user_43,2025-12-12,1,1,430,0
user_806,2025-12-12,0,3,129,0
user_408,2025-12-12,0,2,296,0
user_263,2025-12-12,0,7,416,0
user_702,2025-12-12,1,9,202,0
user_30,2025-12-12,1,9,178,0
user_572,2025-12-12,0,7,545,1
user_385,2025-12-12,0,1,258,0
user_862,2025-12-12,1,5,204,0
user_650,2025-12-12,2,3,60,0
user_758,2025-12-12,1,2,556,0
user_288,2025-12-12,1,6,349,0
user_815,2025-12-12,1,3,113,1
user_315,2025-12-12,0,8,329,0
user_472,2025-12-12,1,9,375,0
user_899,2025-12-12,0,7,147,1
user_659,2025-12-12,0,1,311,0
user_29,2025-12-12,0,7,346,0
user_513,2025-12-12,0,4,190,1
user_623,2025-12-12,2,6,480,0
user_630,2025-12-12,2,5,161,0
user_304,2025-12-12,1,9,406,0
user_998,2025-12-12,0,9,195,0
user_564,2025-12-12,3,1,482,0
user_717,2025-12-12,1,9,152,0
user_186,2025-12-12,0,4,257,0
user_686,2025-12-12,3,3,203,0
user_585,2025-12-12,1,3,435,0
user_749,2025-12-12,0,1,428,0
user_539,2025-12-12,0,4,257,1
user_431,2025-12-12,1,2,492,0
user_269,2025-12-12,4,3,456,0
user_187,2025-12-12,1,2,89,0
user_553,2025-12-12,2,4,252,0
user_337,2025-12-12,0,6,239,0
user_360,2025-12-12,2,3,567,0
user_1,2025-12-12,1,5,566,0
user_328,2025-12-12,0,7,233,0
user_948,2025-12-12,1,6,452,0
user_334,2025-12-12,1,5,282,0
user_503,2025-12-12,1,3,477,0
user_156,2025-12-12,2,6,362,0
user_519,2025-12-12,0,7,179,0
user_164,2025-12-12,0,3,175,0
user_336,2025-12-12,2,1,312,1
user_984,2025-12-12,1,3,99,0
user_396,2025-12-12,4,1,211,0
user_536,2025-12-12,2,5,498,0
user_801,2025-12-12,2,7,421,0
user_756,2025-12-12,0,4,287,0
user_481,2025-12-12,1,7,30,0
user_441,2025-12-12,1,7,299,0
user_511,2025-12-12,1,3,416,0
user_928,2025-12-12,0,4,306,0
user_292,2025-12-12,0,2,31,1
user_498,2025-12-12,2,9,352,0
user_427,2025-12-12,1,4,86,0
user_113,2025-12-12,3,4,238,0
user_139,2025-12-12,1,2,133,0
user_933,2025-12-12,2,7,567,0
user_51,2025-12-12,0,8,471,0
user_656,2025-12-12,0,2,229,0
user_967,2025-12-12,0,3,449,1
user_421,2025-12-12,1,2,105,0
user_465,2025-12-12,2,5,269,1
user_219,2025-12-12,2,2,495,0
user_805,2025-12-12,3,3,338,0
user_403,2025-12-12,1,2,195,0
user_387,2025-12-12,1,5,438,0
user_800,2025-12-12,0,9,518,0
user_896,2025-12-12,0,7,272,1
user_237,2025-12-12,0,4,137,1
user_271,2025-12-12,2,3,253,0
user_108,2025-12-12,1,4,215,0
user_768,2025-12-12,0,9,56,0
user_163,2025-12-12,1,2,127,0
user_632,2025-12-12,0,3,415,0
user_574,2025-12-12,0,4,490,0
user_8,2025-12-12,0,7,337,1
user_715,2025-12-12,3,4,63,0
user_568,2025-12-12,1,5,446,0
user_84,2025-12-12,2,4,491,0
user_669,2025-12-12,0,7,513,0
user_225,2025-12-12,2,3,518,0
user_475,2025-12-12,0,5,124,0
user_729,2025-12-12,1,7,537,0
user_31,2025-12-12,2,7,173,0
user_657,2025-12-12,1,1,101,0
user_185,2025-12-12,1,3,280,0
user_940,2025-12-12,4,1,398,0
user_926,2025-12-12,1,8,354,0
user_158,2025-12-12,0,7,353,0
user_526,2025-12-12,1,3,341,0
user_895,2025-12-12,0,1,166,0
user_920,2025-12-12,2,5,589,0
user_141,2025-12-12,1,1,266,0
user_428,2025-12-12,0,2,501,1
user_220,2025-12-12,1,9,65,0
user_894,2025-12-12,3,3,35,0
user_879,2025-12-12,0,7,537,0
user_617,2025-12-12,0,6,413,0
user_281,2025-12-12,1,3,304,0
user_307,2025-12-12,0,7,565,0
user_226,2025-12-12,1,8,510,0
user_55,2025-12-12,1,9,539,0
user_726,2025-12-12,1,6,46,0
user_344,2025-12-12,1,8,122,0
user_929,2025-12-12,2,1,318,0
user_96,2025-12-12,1,9,113,0
user_761,2025-12-12,0,2,505,0
user_860,2025-12-12,0,8,364,1
user_976,2025-12-12,2,2,425,0
user_54,2025-12-12,1,7,493,0
user_309,2025-12-12,2,6,500,0
user_676,2025-12-12,0,4,40,0
user_267,2025-12-12,1,7,548,0
user_613,2025-12-12,1,5,376,0
user_703,2025-12-12,0,4,306,0
user_842,2025-12-12,2,4,486,0
user_791,2025-12-12,2,3,271,0
user_110,2025-12-12,1,1,517,0
user_299,2025-12-12,1,7,416,0
user_522,2025-12-12,0,8,67,0
user_744,2025-12-12,2,1,110,0
user_538,2025-12-12,2,5,224,0
user_137,2025-12-12,2,8,166,0
user_492,2025-12-12,1,3,385,0
user_112,2025-12-12,0,3,483,0
user_27,2025-12-12,0,5,472,1
user_449,2025-12-12,0,5,236,0
user_838,2025-12-12,1,6,178,0
user_906,2025-12-12,1,6,395,0
user_844,2025-12-12,2,2,515,0
user_767,2025-12-12,1,7,237,0
user_828,2025-12-12,1,1,169,0
user_646,2025-12-12,1,1,214,0
user_357,2025-12-12,0,1,596,0
user_217,2025-12-12,0,5,178,0
user_487,2025-12-12,0,3,410,0
user_540,2025-12-12,2,3,365,0
user_500,2025-12-12,2,3,72,0
user_268,2025-12-12,1,5,427,0
user_270,2025-12-12,0,1,393,0
user_616,2025-12-12,0,9,381,0
user_363,2025-12-12,1,1,250,0
user_130,2025-12-12,1,1,77,1
user_63,2025-12-12,1,9,174,0
user_700,2025-12-12,1,9,495,0
user_985,2025-12-12,1,8,266,0
user_177,2025-12-12,2,8,81,0
user_667,2025-12-12,0,3,55,0
user_528,2025-12-12,2,6,294,0
user_696,2025-12-12,0,6,528,0
user_977,2025-12-12,2,9,84,1
user_94,2025-12-12,2,1,194,0
user_514,2025-12-12,1,9,474,1
user_850,2025-12-12,0,3,413,0
user_777,2025-12-12,0,1,586,0
user_358,2025-12-12,1,7,131,1
user_966,2025-12-12,2,4,323,0
user_859,2025-12-12,1,3,237,0
user_936,2025-12-12,2,4,81,0
user_602,2025-12-12,1,4,252,0
user_209,2025-12-12,0,2,73,0
user_28,2025-12-12,3,6,348,0
user_33,2025-12-12,3,6,163,0
user_416,2025-12-12,0,6,190,0
user_424,2025-12-12,0,9,114,0
user_280,2025-12-12,2,3,550,0
user_980,2025-12-12,2,7,252,0
user_810,2025-12-12,0,3,512,1
user_887,2025-12-12,1,4,405,0
user_176,2025-12-12,1,4,482,0
user_88,2025-12-12,1,6,358,0
user_42,2025-12-12,0,7,216,0
user_298,2025-12-12,0,1,567,0
user_239,2025-12-12,0,2,540,0
user_423,2025-12-12,1,7,317,0
user_720,2025-12-12,1,7,572,0
user_486,2025-12-12,3,8,198,0
user_695,2025-12-12,1,8,432,0
user_836,2025-12-12,1,1,98,0
user_197,2025-12-12,0,9,370,0
user_969,2025-12-12,1,1,302,0
user_36,2025-12-12,1,7,577,0
user_764,2025-12-12,0,3,527,0
user_947,2025-12-12,0,5,193,0
user_846,2025-12-12,1,2,379,0
user_670,2025-12-12,0,4,39,1
user_747,2025-12-12,0,5,553,0
user_117,2025-12-12,1,4,356,0
user_193,2025-12-12,1,1,124,0
user_990,2025-12-12,0,9,337,0
user_571,2025-12-12,1,3,576,0
user_370,2025-12-12,0,8,39,0
user_890,2025-12-12,0,1,495,0
user_867,2025-12-12,1,1,475,0
user_618,2025-12-12,0,9,94,0
user_912,2025-12-12,1,7,142,0
user_509,2025-12-12,0,1,43,1
user_411,2025-12-12,1,8,321,1
user_138,2025-12-12,0,5,550,0
user_390,2025-12-12,3,1,118,0
user_293,2025-12-12,1,8,204,0
user_85,2025-12-12,1,7,567,0
user_697,2025-12-12,2,1,272,0
user_205,2025-12-12,1,4,285,0
user_808,2025-12-12,4,3,150,0
user_854,2025-12-12,0,7,265,1
user_279,2025-12-12,1,9,83,0
user_668,2025-12-12,2,5,516,0
user_760,2025-12-12,2,5,236,0
user_803,2025-12-12,0,4,125,0
user_851,2025-12-12,0,9,594,0
user_682,2025-12-12,0,8,90,0
user_925,2025-12-12,0,4,99,0
user_479,2025-12-12,0,9,181,0
user_216,2025-12-12,1,2,134,0
user_447,2025-12-12,1,5,101,0
user_745,2025-12-12,0,4,473,0
user_261,2025-12-12,1,4,169,0
user_942,2025-12-12,1,5,431,0
user_634,2025-12-13,0,7,140,0
user_706,2025-12-13,3,4,557,0
user_532,2025-12-13,0,4,589,0
user_795,2025-12-13,1,3,441,1
user_882,2025-12-13,1,2,544,0
user_847,2025-12-13,3,7,408,0
user_829,2025-12-13,1,1,166,0
user_538,2025-12-13,1,2,518,0
user_690,2025-12-13,0,9,244,0
user_841,2025-12-13,0,5,149,0
user_123,2025-12-13,1,2,488,0
user_288,2025-12-13,2,2,257,0
user_915,2025-12-13,1,4,563,0
user_687,2025-12-13,1,2,448,0
user_7,2025-12-13,0,9,114,1
user_172,2025-12-13,3,1,513,0
user_23,2025-12-13,3,6,77,0
user_779,2025-12-13,0,9,42,0
user_32,2025-12-13,2,4,497,0
user_881,2025-12-13,4,2,393,0
user_148,2025-12-13,2,6,183,0
user_739,2025-12-13,0,8,371,0
user_781,2025-12-13,0,7,522,1
user_681,2025-12-13,3,9,462,0
user_509,2025-12-13,0,5,298,0
user_486,2025-12-13,0,1,261,0
user_831,2025-12-13,0,2,381,0
user_271,2025-12-13,2,8,221,0
user_919,2025-12-13,4,9,62,0
user_765,2025-12-13,2,7,563,0
user_740,2025-12-13,1,6,224,0
user_545,2025-12-13,1,8,189,0
user_358,2025-12-13,2,7,569,0
user_396,2025-12-13,2,3,113,0
user_633,2025-12-13,1,4,499,0
user_587,2025-12-13,1,8,181,0
user_394,2025-12-13,3,9,181,0
user_575,2025-12-13,0,1,287,0
user_710,2025-12-13,0,2,293,0
user_874,2025-12-13,0,4,534,1
user_734,2025-12-13,0,9,235,0
user_926,2025-12-13,1,4,597,0
user_25,2025-12-13,0,9,111,1
user_8,2025-12-13,3,9,265,0
user_122,2025-12-13,2,1,444,0
user_296,2025-12-13,1,9,566,0
user_953,2025-12-13,1,3,145,0
user_609,2025-12-13,2,2,365,0
user_86,2025-12-13,1,9,290,0
user_828,2025-12-13,0,7,405,0
user_917,2025-12-13,0,6,377,0
user_327,2025-12-13,2,4,400,0
user_112,2025-12-13,0,3,545,0
user_923,2025-12-13,0,1,332,0
user_434,2025-12-13,1,6,471,0
user_971,2025-12-13,0,9,126,0
user_398,2025-12-13,2,1,573,0
user_529,2025-12-13,0,5,467,0
user_306,2025-12-13,0,6,165,0
user_705,2025-12-13,0,9,357,0
user_484,2025-12-13,1,3,401,0
user_758,2025-12-13,0,2,468,0
user_447,2025-12-13,1,7,238,0
user_53,2025-12-13,1,6,473,0
user_13,2025-12-13,1,1,590,0
user_154,2025-12-13,0,6,38,0
user_539,2025-12-13,1,6,434,0
user_787,2025-12-13,1,5,389,0
user_364,2025-12-13,1,8,75,0
user_542,2025-12-13,1,4,159,0
user_92,2025-12-13,2,4,386,0
user_253,2025-12-13,1,1,30,0
user_174,2025-12-13,0,8,124,0
user_345,2025-12-13,2,8,59,0
user_87,2025-12-13,3,6,292,0
user_970,2025-12-13,1,2,172,0
user_986,2025-12-13,0,3,290,0
user_61,2025-12-13,0,4,303,0
user_285,2025-12-13,0,9,82,0
user_579,2025-12-13,1,3,202,0
user_868,2025-12-13,0,3,497,1
user_356,2025-12-13,0,9,458,0
user_541,2025-12-13,0,6,559,1
user_490,2025-12-13,1,2,64,0
user_523,2025-12-13,1,8,528,0
user_453,2025-12-13,1,9,79,0
user_495,2025-12-13,1,2,230,0
user_806,2025-12-13,1,7,176,0
user_314,2025-12-13,2,6,36,0
user_719,2025-12-13,0,4,269,0
user_95,2025-12-13,0,8,576,0
user_235,2025-12-13,1,8,573,0
user_880,2025-12-13,2,2,294,0
user_377,2025-12-13,0,4,459,0
user_840,2025-12-13,1,7,136,0
user_959,2025-12-13,0,2,460,0
user_494,2025-12-13,0,8,404,0
user_38,2025-12-13,0,5,405,0
user_9,2025-12-13,3,5,262,0
user_397,2025-12-13,2,2,482,0
user_743,2025-12-13,0,2,89,0
user_994,2025-12-13,3,6,145,0
user_570,2025-12-13,2,2,359,0
user_91,2025-12-13,4,9,201,0
user_106,2025-12-13,1,5,450,0
user_772,2025-12-13,0,4,302,0
user_651,2025-12-13,1,8,49,0
user_647,2025-12-13,1,7,248,0
user_894,2025-12-13,1,5,538,0
user_221,2025-12-13,0,9,365,0
user_42,2025-12-13,1,4,267,0
user_961,2025-12-13,1,6,48,0
user_414,2025-12-13,0,6,305,0
user_48,2025-12-13,1,5,35,0
user_641,2025-12-13,1,1,555,0
user_713,2025-12-13,1,3,267,0
user_251,2025-12-13,1,7,106,0
user_988,2025-12-13,1,7,174,0
user_173,2025-12-13,2,6,104,0
user_682,2025-12-13,1,6,134,0
user_101,2025-12-13,1,2,599,0
user_290,2025-12-13,1,9,582,0
user_731,2025-12-13,1,7,354,0
user_64,2025-12-13,0,7,486,0
user_270,2025-12-13,4,8,515,0
user_366,2025-12-13,1,9,323,0
user_98,2025-12-13,1,1,191,0
user_128,2025-12-13,0,7,196,1
user_696,2025-12-13,1,2,487,0
user_618,2025-12-13,0,3,399,1
user_849,2025-12-13,1,5,456,0
user_625,2025-12-13,0,9,403,0
user_530,2025-12-13,2,7,228,0
user_338,2025-12-13,0,4,257,1
user_674,2025-12-13,1,2,143,1
user_191,2025-12-13,1,6,174,0
user_391,2025-12-13,0,9,152,1
user_824,2025-12-13,1,2,324,0
user_527,2025-12-13,2,6,409,0
user_255,2025-12-13,0,2,176,0
user_436,2025-12-13,0,8,58,0
user_390,2025-12-13,0,6,543,0
user_791,2025-12-13,2,2,183,0
user_616,2025-12-13,0,9,177,0
user_716,2025-12-13,1,6,181,0
user_368,2025-12-13,0,4,293,0
user_745,2025-12-13,1,8,258,0
user_564,2025-12-13,0,3,497,0
user_766,2025-12-13,1,1,269,0
user_169,2025-12-13,1,5,380,0
user_521,2025-12-13,5,6,78,0
user_561,2025-12-13,1,3,118,0
user_248,2025-12-13,0,8,36,0
user_67,2025-12-13,1,2,47,0
user_382,2025-12-13,3,6,33,0
user_678,2025-12-13,1,9,429,0
user_22,2025-12-13,1,7,454,0
user_650,2025-12-13,0,9,128,0
user_819,2025-12-13,1,1,223,0
user_269,2025-12-13,2,9,38,0
user_131,2025-12-13,0,8,559,0
user_195,2025-12-13,0,7,305,0
user_352,2025-12-13,0,9,557,0
user_134,2025-12-13,1,2,167,0
user_617,2025-12-13,1,6,359,0
user_283,2025-12-13,1,6,106,0
user_843,2025-12-13,1,6,163,1
user_736,2025-12-13,0,8,482,0
user_137,2025-12-13,1,9,213,0
user_862,2025-12-13,0,8,416,0
user_537,2025-12-13,0,1,184,1
user_873,2025-12-13,0,4,331,0
user_227,2025-12-13,0,5,456,0
user_838,2025-12-13,1,9,270,0
user_938,2025-12-13,1,7,582,0
user_672,2025-12-13,0,3,77,0
user_435,2025-12-13,1,1,341,0
user_136,2025-12-13,2,1,262,0
user_409,2025-12-13,1,2,35,0
user_691,2025-12-13,0,5,77,0
user_130,2025-12-13,2,5,292,0
user_374,2025-12-13,2,5,558,0
user_334,2025-12-13,1,9,394,0
user_405,2025-12-13,1,6,333,0
user_551,2025-12-13,0,6,109,0
user_620,2025-12-13,0,4,422,0
user_789,2025-12-13,2,9,564,0
user_786,2025-12-13,1,5,320,0
user_889,2025-12-13,1,9,522,0
user_518,2025-12-13,1,8,491,0
user_978,2025-12-13,0,7,425,0
user_31,2025-12-13,0,2,287,0
user_554,2025-12-13,0,4,575,0
user_738,2025-12-13,1,1,252,0
user_105,2025-12-13,1,5,451,0
user_949,2025-12-13,1,2,107,0
user_231,2025-12-13,1,1,126,1
user_250,2025-12-13,2,3,187,0
user_942,2025-12-13,0,7,431,0
user_159,2025-12-13,0,2,264,1
user_934,2025-12-13,1,9,551,0
user_171,2025-12-13,2,8,335,0
user_118,2025-12-13,0,5,98,0
user_980,2025-12-13,0,8,33,0
user_546,2025-12-13,0,3,536,0
user_883,2025-12-13,2,5,534,0
user_615,2025-12-13,0,3,466,0
user_138,2025-12-13,3,2,434,0
user_273,2025-12-13,1,4,183,0
user_265,2025-12-13,2,5,207,0
user_588,2025-12-13,0,4,396,0
user_683,2025-12-13,1,8,225,0
user_635,2025-12-13,2,4,400,0
user_898,2025-12-13,2,7,285,0
user_421,2025-12-13,1,2,152,0
user_796,2025-12-13,2,2,533,0
user_989,2025-12-13,0,7,228,1
user_728,2025-12-13,0,1,40,0
user_742,2025-12-13,2,1,274,1
user_350,2025-12-13,1,1,136,1
user_950,2025-12-13,0,3,389,0
user_190,2025-12-13,0,3,196,0
user_408,2025-12-13,1,1,585,0
user_104,2025-12-13,0,9,210,0
user_164,2025-12-13,0,3,356,0
user_459,2025-12-13,5,7,311,0
user_305,2025-12-13,1,6,211,0
user_799,2025-12-13,0,6,238,1
user_908,2025-12-13,2,4,63,0
user_859,2025-12-13,0,1,596,0
user_497,2025-12-13,0,4,57,0
user_560,2025-12-13,3,8,448,0
user_256,2025-12-13,0,6,591,0
user_637,2025-12-13,1,6,452,0
user_232,2025-12-13,0,6,229,0
user_400,2025-12-13,1,8,121,0
user_976,2025-12-13,2,1,152,0
user_407,2025-12-13,1,4,170,0
user_515,2025-12-13,0,5,483,0
user_956,2025-12-13,1,2,261,0
user_820,2025-12-13,1,8,134,0
user_344,2025-12-13,0,1,144,0
user_788,2025-12-13,0,6,141,0
user_74,2025-12-13,0,4,131,1
user_702,2025-12-13,2,4,213,0
user_604,2025-12-13,0,3,495,0
user_940,2025-12-13,0,8,249,0
user_204,2025-12-13,0,3,161,0
user_977,2025-12-13,1,2,263,0
user_601,2025-12-13,1,3,446,0
user_757,2025-12-13,1,8,495,0
user_139,2025-12-13,0,1,596,0
user_94,2025-12-13,1,7,235,0
user_963,2025-12-13,2,7,242,0
user_75,2025-12-13,1,2,289,0
user_700,2025-12-13,0,2,316,0
user_295,2025-12-13,0,3,334,1
user_491,2025-12-13,0,3,147,0
user_769,2025-12-13,0,1,375,0
user_1000,2025-12-13,2,9,261,0
user_597,2025-12-13,0,8,262,0
user_698,2025-12-13,1,6,396,0
user_995,2025-12-13,0,4,529,1
user_658,2025-12-13,2,7,434,0
user_331,2025-12-13,1,5,406,0
user_93,2025-12-13,0,7,202,1
user_45,2025-12-13,0,2,260,0
user_903,2025-12-13,1,9,316,1
user_21,2025-12-13,3,1,52,0
user_792,2025-12-13,0,8,159,0
user_367,2025-12-13,2,2,226,0
user_784,2025-12-13,2,7,289,0
user_446,2025-12-13,1,2,165,0
user_540,2025-12-13,0,8,189,0
user_559,2025-12-13,0,2,246,0
user_468,2025-12-13,0,1,343,0
user_998,2025-12-13,1,9,448,1
user_839,2025-12-13,1,7,55,1
user_278,2025-12-13,1,8,263,0
user_599,2025-12-13,2,5,206,0
user_869,2025-12-13,0,5,105,0
user_833,2025-12-13,1,9,129,0
user_555,2025-12-13,3,4,475,0
user_966,2025-12-13,1,1,160,0
user_79,2025-12-13,1,3,241,0
user_866,2025-12-13,1,2,107,0
user_708,2025-12-13,1,3,58,0
user_439,2025-12-13,3,6,46,0
user_406,2025-12-13,0,9,186,1
user_88,2025-12-13,0,5,325,0
user_780,2025-12-13,2,4,403,0
user_115,2025-12-13,1,3,325,0
user_429,2025-12-13,0,1,199,0
user_146,2025-12-13,1,9,110,0
user_854,2025-12-13,1,2,294,0
user_206,2025-12-13,1,4,303,0
user_277,2025-12-13,0,8,350,0
user_73,2025-12-13,2,8,411,0
user_1,2025-12-13,1,8,52,0
user_29,2025-12-13,0,5,542,0
user_960,2025-12-13,0,8,131,0
user_280,2025-12-13,1,6,361,0
user_63,2025-12-13,2,4,99,0
user_501,2025-12-13,1,8,164,0
user_372,2025-12-13,0,3,200,0
user_329,2025-12-13,0,6,354,0
user_150,2025-12-13,0,1,345,0
user_552,2025-12-13,1,1,113,0
user_983,2025-12-13,1,8,357,0
user_675,2025-12-13,1,7,227,0
user_479,2025-12-13,2,8,204,0
user_689,2025-12-13,0,9,427,0
user_274,2025-12-13,3,9,289,0
user_121,2025-12-13,2,2,457,0
user_359,2025-12-13,2,8,475,0
user_857,2025-12-13,2,1,446,0
user_420,2025-12-13,1,6,491,0
user_72,2025-12-13,1,2,378,0
user_864,2025-12-13,3,1,138,0
user_853,2025-12-13,1,9,119,0
user_12,2025-12-13,0,6,396,1
user_547,2025-12-13,1,8,498,0
user_208,2025-12-13,0,1,375,0
user_594,2025-12-13,2,2,313,0
user_199,2025-12-13,1,4,524,0
user_218,2025-12-13,3,5,396,0
user_526,2025-12-13,1,5,429,0
user_80,2025-12-13,0,4,563,0
user_252,2025-12-13,0,9,60,0
user_450,2025-12-13,2,8,103,0
user_878,2025-12-13,1,5,228,0
user_832,2025-12-13,0,6,246,0
user_951,2025-12-13,0,2,258,0
user_4,2025-12-13,1,4,469,0
user_411,2025-12-13,2,9,49,0
user_654,2025-12-13,2,9,313,0
user_947,2025-12-13,1,3,212,0
user_653,2025-12-13,1,3,265,1
user_711,2025-12-13,3,3,304,0
user_388,2025-12-13,1,9,174,0
user_899,2025-12-13,0,3,107,0
user_78,2025-12-13,1,6,57,0
user_60,2025-12-13,1,6,297,0
user_59,2025-12-13,2,7,315,1
user_217,2025-12-13,1,1,190,0
user_456,2025-12-13,2,2,545,0
user_773,2025-12-13,1,2,282,0
user_510,2025-12-13,0,8,464,0
user_37,2025-12-13,2,3,98,0
user_801,2025-12-13,1,4,549,0
user_117,2025-12-13,0,4,540,0
user_644,2025-12-13,1,8,84,0
user_730,2025-12-13,0,4,317,1
user_891,2025-12-13,0,2,266,0
user_984,2025-12-13,0,2,293,0
user_158,2025-12-13,3,2,461,0
user_81,2025-12-13,2,4,79,0
user_752,2025-12-13,1,9,321,0
user_318,2025-12-13,1,3,186,0
user_701,2025-12-13,1,9,449,0
user_996,2025-12-13,2,9,545,0
user_20,2025-12-13,3,5,547,0
user_649,2025-12-13,2,7,147,0
user_720,2025-12-13,1,2,292,0
user_46,2025-12-13,0,6,260,1
user_990,2025-12-13,1,7,312,0
user_583,2025-12-13,2,2,136,0
user_281,2025-12-13,2,4,287,0
user_727,2025-12-13,0,6,67,1
user_776,2025-12-13,0,3,120,0
user_498,2025-12-13,1,1,164,0
user_800,2025-12-13,1,1,115,0
user_247,2025-12-13,1,8,430,0
user_143,2025-12-13,1,9,88,0
user_481,2025-12-13,1,8,251,0
user_39,2025-12-13,3,4,279,0
user_392,2025-12-13,0,4,478,0
user_49,2025-12-13,1,9,218,0
user_455,2025-12-13,0,3,255,1
user_611,2025-12-13,3,6,539,0
user_525,2025-12-13,1,9,67,0
user_209,2025-12-13,0,5,319,0
user_895,2025-12-13,1,9,418,0
user_307,2025-12-13,1,9,200,0
user_475,2025-12-13,0,4,239,1
user_504,2025-12-13,0,2,146,0
user_568,2025-12-13,0,4,330,0
user_483,2025-12-13,0,8,551,0
user_992,2025-12-13,2,7,125,0
user_771,2025-12-13,0,9,547,0
user_40,2025-12-13,2,1,128,0
user_393,2025-12-13,1,3,330,0
user_399,2025-12-13,2,5,373,0
user_918,2025-12-13,2,8,354,0
user_884,2025-12-13,1,4,247,0
user_626,2025-12-13,2,5,39,0
user_316,2025-12-13,0,3,486,0
user_830,2025-12-13,1,5,528,0
user_387,2025-12-13,0,6,285,0
user_596,2025-12-13,0,3,204,0
user_463,2025-12-13,3,2,275,0
user_505,2025-12-13,1,1,448,0
user_11,2025-12-13,2,4,66,0
user_937,2025-12-13,1,4,138,0
user_686,2025-12-13,2,5,422,0
user_469,2025-12-13,2,2,107,0
user_308,2025-12-13,3,9,401,0
user_464,2025-12-13,4,4,45,0
user_531,2025-12-13,0,1,107,0
user_261,2025-12-13,0,9,55,0
user_85,2025-12-13,2,1,230,0
user_813,2025-12-13,2,4,511,0
user_848,2025-12-13,1,1,389,0
user_415,2025-12-13,3,4,568,0
user_685,2025-12-13,0,4,589,0
user_912,2025-12-13,2,6,213,0
user_426,2025-12-13,1,2,277,0
user_858,2025-12-13,1,1,121,0
user_17,2025-12-13,2,1,468,0
user_733,2025-12-13,3,6,441,0
user_444,2025-12-13,0,6,317,1
user_258,2025-12-13,1,1,198,0
user_946,2025-12-13,1,7,595,0
user_981,2025-12-13,2,6,162,0
user_671,2025-12-13,2,6,168,0
user_662,2025-12-13,0,8,146,0
user_834,2025-12-13,0,7,463,0
user_935,2025-12-13,1,1,267,0
user_52,2025-12-13,1,3,251,0
user_513,2025-12-13,2,7,30,0
user_544,2025-12-13,2,4,549,0
user_241,2025-12-13,1,4,171,0
user_157,2025-12-13,1,2,63,0
user_299,2025-12-13,2,4,143,0
user_528,2025-12-13,2,8,181,0
user_347,2025-12-13,1,8,368,0
user_591,2025-12-13,2,4,44,0
user_924,2025-12-13,0,4,79,0
user_875,2025-12-13,3,3,297,0
user_922,2025-12-13,0,7,251,0
user_837,2025-12-13,1,9,221,0
user_179,2025-12-13,3,6,595,0
user_488,2025-12-13,1,3,191,0
user_732,2025-12-13,0,8,276,0
user_958,2025-12-13,0,2,314,0
user_89,2025-12-13,1,4,36,0
user_186,2025-12-13,1,8,287,0
user_512,2025-12-13,2,5,443,0
user_744,2025-12-13,2,7,469,0
user_423,2025-12-13,1,8,539,0
user_600,2025-12-13,1,7,579,0
user_160,2025-12-13,3,7,235,0
user_707,2025-12-13,1,9,435,0
user_425,2025-12-13,0,2,90,0
user_822,2025-12-13,3,9,68,0
user_378,2025-12-13,1,7,558,0
user_156,2025-12-13,1,7,47,0
user_449,2025-12-13,0,5,544,1
user_549,2025-12-13,1,3,108,0
user_808,2025-12-13,1,7,69,0
user_900,2025-12-13,1,1,196,1
user_825,2025-12-13,1,2,131,0
user_890,2025-12-13,1,4,548,0
user_467,2025-12-13,0,1,274,0
user_636,2025-12-13,1,3,398,0
user_242,2025-12-13,2,4,133,0
user_670,2025-12-13,4,7,163,0
user_243,2025-12-13,2,4,440,0
user_954,2025-12-13,2,7,43,0
user_804,2025-12-13,2,4,516,0
user_203,2025-12-13,0,4,535,1
user_517,2025-12-13,2,1,573,0
user_516,2025-12-13,1,5,125,0
user_58,2025-12-13,0,3,334,1
